datetime,day of week,total,place,product_names,quantities_product,Order status
2023-12-23 13:05:00,Mon,25600.0,Dongmyeon,"['angbutter', 'americano', 'cheese cake', 'wiener']","[2.0, 1.0, 1.0, 2.0]",Completed
2023-12-23 13:37:00,Mon,27300.0,Hupyeong 2-dong,"['angbutter', 'americano', 'croissant', 'milk tea', 'orange pound']","[1.0, 2.0, 1.0, 1.0, 1.0]",Completed
2023-12-23 13:57:00,Mon,30300.0,Shin Sa Udon,"['angbutter', 'caffe latte', 'pain au chocolat', 'milk tea']","[1.0, 3.0, 1.0, 1.0]",Completed
2023-12-23 14:42:00,Mon,19500.0,Toegye-dong,"['croissant', 'tiramisu croissant', 'pain au chocolat', 'wiener']","[1.0, 1.0, 1.0, 2.0]",Completed
2023-12-23 15:03:00,Mon,14000.0,Hupyeong 1-dong,"['angbutter', 'plain bread', 'orange pound']","[1.0, 1.0, 1.0]",Completed
2023-12-24 11:13:00,Tues,15300.0,Dongmyeon,"['angbutter', 'americano', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed
2023-12-24 11:17:00,Tues,21400.0,Jo-un-dong,"['angbutter', 'wiener']","[3.0, 2.0]",Completed
2023-12-24 13:14:00,Tues,19300.0,Hupyeong 1-dong,"['tiramisu croissant', 'gateau chocolat', 'cheese cake', 'merinque cookies']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-12-25 11:29:00,Wed,24100.0,Dongmyeon,"['angbutter', 'plain bread', 'tiramisu croissant', 'orange pound']","[2.0, 1.0, 1.0, 1.0]",Completed
2023-12-25 11:55:00,Wed,15300.0,Hupyeong 1-dong,"['angbutter', 'plain bread', 'jam', 'croissant']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-12-25 12:16:00,Wed,14800.0,Soyang-dong,"['angbutter', 'croissant', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed
2023-12-25 14:47:00,Wed,20000.0,Kyodong,"['americano', 'tiramisu croissant', 'cheese cake', 'vanilla latte']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-12-25 15:00:00,Wed,18300.0,Hupyeong 2-dong,"['angbutter', 'croissant', 'caffe latte']","[1.0, 2.0, 1.0]",Completed
2023-12-25 17:14:00,Wed,17000.0,Hupyeong 2-dong,"['plain bread', 'vanilla latte']","[3.0, 1.0]",Completed
2023-12-26 12:16:00,Thur,20500.0,Hyoja 2-dong,"['plain bread', 'jam', 'tiramisu croissant', 'orange pound', 'vanilla latte']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-12-26 12:18:00,Thur,26600.0,Seoksa-dong,"['angbutter', 'tiramisu croissant', 'milk tea', 'cheese cake']","[2.0, 1.0, 1.0, 1.0]",Completed
2023-12-26 13:47:00,Thur,14500.0,Hupyeong 3-dong,"['croissant', 'tiramisu croissant']","[1.0, 2.0]",Completed
2023-12-26 14:06:00,Thur,15600.0,Kyodong,"['angbutter', 'americano']","[2.0, 1.0]",Completed
2023-12-26 15:18:00,Thur,15300.0,Toegye-dong,"['cacao deep', 'gateau chocolat', 'orange pound']","[1.0, 1.0, 1.0]",Completed
2023-12-27 11:39:00,Fri,16300.0,Hyoja 3-dong,"['angbutter', 'plain bread', 'jam', 'tiramisu croissant']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-12-27 12:45:00,Fri,15800.0,Jo-un-dong,"['angbutter', 'tiramisu croissant', 'orange pound']","[1.0, 1.0, 1.0]",Completed
2023-12-27 12:49:00,Fri,15000.0,Dongmyeon,"['croissant', 'pain au chocolat', 'wiener']","[1.0, 2.0, 1.0]",Completed
2023-12-28 11:10:00,Sat,16100.0,Soyang-dong,"['angbutter', 'tiramisu croissant']","[2.0, 1.0]",Completed
2023-12-28 11:48:00,Sat,14800.0,Hyoja 3-dong,"['angbutter', 'tiramisu croissant', 'pain au chocolat']","[1.0, 1.0, 1.0]",Completed
2023-12-28 12:04:00,Sat,17000.0,Hupyeong 3-dong,"['plain bread', 'jam', 'cacao deep', 'orange pound']","[1.0, 2.0, 1.0, 1.0]",Completed
2023-12-28 12:09:00,Sat,22300.0,Hupyeong 3-dong,"['angbutter', 'cacao deep', 'pandoro', 'wiener']","[1.0, 1.0, 2.0, 1.0]",Completed
2023-12-28 12:35:00,Sat,20900.0,Hupyeong 1-dong,"['angbutter', 'tiramisu croissant']","[3.0, 1.0]",Completed
2023-12-28 13:09:00,Sat,35600.0,Hupyeong 1-dong,['angbutter'],[7.0],Completed
2023-12-28 13:12:00,Sat,18800.0,Hupyeong 2-dong,"['angbutter', 'americano', 'pain au chocolat', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-12-28 13:31:00,Sat,21500.0,Kyodong,"['croissant', 'caffe latte', 'tiramisu croissant']","[3.0, 1.0, 1.0]",Completed
2023-12-28 13:47:00,Sat,18800.0,Dongmyeon,"['angbutter', 'plain bread', 'americano', 'tiramisu croissant']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-12-28 14:20:00,Sat,22000.0,Seoksa-dong,"['pandoro', 'cheese cake']","[2.0, 2.0]",Completed
2023-12-28 14:51:00,Sat,17000.0,Toegye-dong,['croissant'],[4.0],Completed
2023-12-28 14:55:00,Sat,21500.0,Toegye-dong,"['plain bread', 'tiramisu croissant', 'pain au chocolat']","[2.0, 1.0, 2.0]",Completed
2023-12-28 14:58:00,Sat,24300.0,Hupyeong 2-dong,"['angbutter', 'plain bread', 'almond croissant', 'cheese cake']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-12-28 15:52:00,Sat,19300.0,Hupyeong 3-dong,"['angbutter', 'croissant', 'cacao deep', 'wiener']","[1.0, 1.0, 1.0, 2.0]",Completed
2023-12-28 16:18:00,Sat,58900.0,Dongmyeon,"['angbutter', 'plain bread', 'croissant', 'tiramisu croissant', 'cacao deep']","[3.0, 2.0, 4.0, 3.0, 2.0]",Completed
2023-12-28 16:38:00,Sat,21100.0,Dongmyeon,"['angbutter', 'almond croissant', 'cheese cake']","[2.0, 1.0, 1.0]",Completed
2023-12-29 11:16:00,Sun,14000.0,Jo-un-dong,"['angbutter', 'tiramisu croissant', 'pain au chocolat']","[1.0, 1.0, 1.0]",Completed
2023-12-29 11:34:00,Sun,15300.0,Kyodong,"['angbutter', 'americano', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed
2023-12-29 12:11:00,Sun,15300.0,Dongmyeon,"['angbutter', 'cacao deep', 'orange pound']","[1.0, 1.0, 1.0]",Completed
2023-12-29 12:24:00,Sun,23900.0,Hupyeong 1-dong,"['angbutter', 'plain bread']","[4.0, 1.0]",Completed
2023-12-29 12:39:00,Sun,14800.0,Dongmyeon,"['angbutter', 'plain bread', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed
2023-12-29 12:52:00,Sun,23800.0,Hyoja 3-dong,"['angbutter', 'plain bread', 'tiramisu croissant', 'cheese cake']","[2.0, 1.0, 1.0, 1.0]",Completed
2023-12-29 13:03:00,Sun,19800.0,Hyoja 3-dong,"['plain bread', 'jam', 'gateau chocolat', 'orange pound', 'vanilla latte']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-12-29 13:34:00,Sun,14800.0,Hupyeong 3-dong,"['angbutter', 'pain au chocolat', 'pandoro']","[1.0, 1.0, 1.0]",Completed
2023-12-29 13:43:00,Sun,15800.0,Hyoja 1-dong,"['angbutter', 'cacao deep', 'cheese cake']","[1.0, 1.0, 1.0]",Completed
2023-12-29 14:26:00,Sun,14800.0,Dongmyeon,"['angbutter', 'pain au chocolat', 'vanilla latte']","[1.0, 1.0, 1.0]",Completed
2023-12-29 14:32:00,Sun,15000.0,Hupyeong 3-dong,"['americano', 'tiramisu croissant', 'pandoro']","[1.0, 1.0, 1.0]",Completed
2023-12-29 14:39:00,Sun,14000.0,Hupyeong 2-dong,"['plain bread', 'americano', 'caffe latte']","[1.0, 1.0, 1.0]",Completed
2023-12-29 14:42:00,Sun,22800.0,Dongmyeon,"['angbutter', 'americano', 'cacao deep', 'pain au chocolat', 'vanilla latte']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2023-12-29 16:02:00,Sun,25500.0,Shin Sa Udon,"['plain bread', 'americano', 'almond croissant', 'orange pound', 'wiener']","[1.0, 1.0, 1.0, 1.0, 2.0]",Completed
2023-12-30 11:27:00,Mon,19800.0,Dongmyeon,"['angbutter', 'americano', 'tiramisu croissant', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-12-30 11:44:00,Mon,15300.0,Seoksa-dong,"['angbutter', 'plain bread', 'jam', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed
2023-12-30 12:23:00,Mon,91300.0,Seoksa-dong,"['angbutter', 'tiramisu croissant', 'pain au chocolat', 'pandoro', 'wiener']","[6.0, 6.0, 6.0, 2.0, 1.0]",Completed
2023-12-30 14:35:00,Mon,53900.0,Shin Sa Udon,"['angbutter', 'plain bread', 'croissant', 'almond croissant', 'orange pound']","[3.0, 1.0, 4.0, 2.0, 2.0]",Completed
2023-12-30 15:12:00,Mon,16100.0,Hyoja 1-dong,"['angbutter', 'tiramisu croissant']","[2.0, 1.0]",Completed
2023-12-30 15:22:00,Mon,26100.0,Toegye-dong,"['angbutter', 'milk tea', 'orange pound']","[2.0, 2.0, 1.0]",Completed
2023-12-30 15:44:00,Mon,15800.0,Jo-un-dong,"['angbutter', 'wiener', 'merinque cookies']","[1.0, 2.0, 1.0]",Completed
2024-01-02 11:22:00,Thur,15000.0,Seoksa-dong,"['plain bread', 'jam', 'croissant', 'pain au chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-01-02 11:23:00,Thur,20300.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'pandoro', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-01-02 11:33:00,Thur,42900.0,Toegye-dong,"['angbutter', 'croissant', 'almond croissant', 'pandoro', 'orange pound', 'merinque cookies']","[3.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2024-01-02 12:17:00,Thur,16500.0,Hupyeong 3-dong,"['plain bread', 'americano', 'caffe latte', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-01-02 12:27:00,Thur,14300.0,Hyoja 2-dong,"['angbutter', 'plain bread']","[2.0, 1.0]",Completed
2024-01-02 12:33:00,Thur,14800.0,Hupyeong 1-dong,"['angbutter', 'plain bread', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed
2024-01-02 12:50:00,Thur,29300.0,Hyoja 3-dong,"['angbutter', 'tiramisu croissant', 'milk tea', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-01-02 14:06:00,Thur,17600.0,Toegye-dong,"['angbutter', 'plain bread', 'jam']","[2.0, 1.0, 1.0]",Completed
2024-01-02 14:16:00,Thur,16500.0,Hupyeong 2-dong,"['croissant', 'cacao deep', 'pain au chocolat']","[1.0, 1.0, 2.0]",Completed
2024-01-02 15:40:00,Thur,46900.0,Shin Sa Udon,"['angbutter', 'tiramisu croissant']","[8.0, 1.0]",Completed
2024-01-03 11:03:00,Fri,21600.0,Toegye-dong,"['angbutter', 'pandoro', 'vanilla latte']","[2.0, 1.0, 1.0]",Completed
2024-01-03 11:14:00,Fri,15500.0,Soyang-dong,"['milk tea', 'pandoro', 'orange pound']","[1.0, 1.0, 1.0]",Completed
2024-01-03 11:17:00,Fri,20300.0,Toegye-dong,"['angbutter', 'croissant', 'tiramisu croissant', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-01-03 11:59:00,Fri,16300.0,Hupyeong 3-dong,"['angbutter', 'almond croissant', 'wiener']","[1.0, 1.0, 2.0]",Completed
2024-01-03 13:44:00,Fri,17300.0,Hupyeong 3-dong,"['angbutter', 'plain bread', 'tiramisu croissant', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-01-03 14:05:00,Fri,17000.0,Hupyeong 3-dong,"['plain bread', 'croissant', 'pandoro']","[1.0, 1.0, 1.0]",Completed
2024-01-03 14:17:00,Fri,43100.0,Hyoja 1-dong,"['angbutter', 'tiramisu croissant', 'pandoro', 'orange pound']","[2.0, 4.0, 2.0, 1.0]",Completed
2024-01-03 14:18:00,Fri,18000.0,Gangnam-dong,"['plain bread', 'croissant', 'orange pound']","[1.0, 2.0, 1.0]",Completed
2024-01-03 15:41:00,Fri,16100.0,Hyoja 2-dong,"['angbutter', 'orange pound']","[2.0, 1.0]",Completed
2024-01-03 16:06:00,Fri,17300.0,Jo-un-dong,"['plain bread', 'caffe latte', 'pain au chocolat', 'gateau chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-01-03 16:25:00,Fri,15100.0,Hyoja 2-dong,"['angbutter', 'gateau chocolat', 'orange pound']","[1.0, 1.0, 1.0]",Completed
2024-01-03 17:23:00,Fri,20600.0,Hupyeong 2-dong,"['angbutter', 'orange pound']","[2.0, 2.0]",Completed
2024-01-04 11:03:00,Sat,23800.0,Dongmyeon,"['angbutter', 'caffe latte', 'tiramisu croissant', 'pain au chocolat', 'lemon ade']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2024-01-04 11:10:00,Sat,14800.0,Hupyeong 3-dong,"['angbutter', 'americano', 'cacao deep']","[1.0, 1.0, 1.0]",Completed
2024-01-04 12:51:00,Sat,24800.0,Dongnae-myeon,"['angbutter', 'plain bread', 'cheese cake', 'orange pound']","[2.0, 1.0, 1.0, 1.0]",Completed
2024-01-04 14:36:00,Sat,15300.0,Hupyeong 1-dong,"['angbutter', 'americano', 'caffe latte']","[1.0, 1.0, 1.0]",Completed
2024-01-04 14:52:00,Sat,17400.0,Toegye-dong,['angbutter'],[3.0],Completed
2024-01-04 16:02:00,Sat,15100.0,Hupyeong 3-dong,"['angbutter', 'gateau chocolat', 'vanilla latte']","[1.0, 1.0, 1.0]",Completed
2024-01-04 17:23:00,Sat,16500.0,Hupyeong 3-dong,"['orange pound', 'wiener']","[1.0, 4.0]",Completed
2024-01-05 11:03:00,Sun,16800.0,Seoksa-dong,"['angbutter', 'milk tea', 'orange pound']","[1.0, 1.0, 1.0]",Completed
2024-01-05 11:10:00,Sun,18600.0,Dongmyeon,"['angbutter', 'almond croissant', 'wiener']","[2.0, 1.0, 1.0]",Completed
2024-01-05 11:13:00,Sun,26700.0,Hupyeong 1-dong,"['angbutter', 'jam', 'americano']","[4.0, 1.0, 1.0]",Completed
2024-01-05 11:19:00,Sun,14300.0,Kyodong,"['angbutter', 'cacao deep', 'pain au chocolat']","[1.0, 1.0, 1.0]",Completed
2024-01-05 11:23:00,Sun,18000.0,Kyodong,"['americano', 'tiramisu croissant', 'cheese cake', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-01-05 12:15:00,Sun,16400.0,Geunhwa-dong,['angbutter'],[3.0],Completed
2024-01-05 12:37:00,Sun,14300.0,Dongmyeon,"['angbutter', 'plain bread', 'cacao deep']","[1.0, 1.0, 1.0]",Completed
2024-01-05 13:49:00,Sun,20300.0,Toegye-dong,"['angbutter', 'croissant', 'tiramisu croissant', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-01-05 13:59:00,Sun,14500.0,Hupyeong 1-dong,"['croissant', 'cacao deep', 'wiener']","[1.0, 1.0, 2.0]",Completed
2024-01-05 14:06:00,Sun,23800.0,Dongmyeon,"['angbutter', 'plain bread', 'tiramisu croissant', 'orange pound', 'vanilla latte']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2024-01-05 14:46:00,Sun,18300.0,Hupyeong 2-dong,"['angbutter', 'plain bread', 'croissant', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-01-05 14:54:00,Sun,14300.0,Kyodong,"['angbutter', 'plain bread', 'americano']","[1.0, 1.0, 1.0]",Completed
2024-01-05 15:06:00,Sun,24400.0,Hupyeong 2-dong,"['angbutter', 'plain bread', 'milk tea']","[1.0, 1.0, 1.0]",Completed
2024-01-05 16:54:00,Sun,15300.0,Hupyeong 3-dong,"['angbutter', 'americano', 'orange pound']","[1.0, 1.0, 1.0]",Completed
2024-01-05 17:25:00,Sun,19600.0,Dongmyeon,"['angbutter', 'pain au chocolat', 'orange pound']","[2.0, 1.0, 1.0]",Completed
2024-01-06 12:25:00,Mon,14800.0,Dongmyeon,"['angbutter', 'plain bread', 'caffe latte']","[1.0, 1.0, 1.0]",Completed
2024-01-06 12:30:00,Mon,30800.0,Hupyeong 2-dong,"['angbutter', 'plain bread', 'croissant', 'tiramisu croissant', 'orange pound']","[1.0, 1.0, 2.0, 2.0, 1.0]",Completed
2024-01-06 12:43:00,Mon,18300.0,Hupyeong 3-dong,"['angbutter', 'croissant', 'pain au chocolat', 'pandoro']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-01-06 12:50:00,Mon,17300.0,Dongmyeon,"['croissant', 'tiramisu croissant', 'gateau chocolat']","[2.0, 1.0, 1.0]",Completed
2024-01-06 16:00:00,Mon,14300.0,Dongmyeon,"['angbutter', 'americano', 'pain au chocolat']","[1.0, 1.0, 1.0]",Completed
2024-01-06 16:30:00,Mon,14000.0,Hupyeong 2-dong,"['jam', 'croissant', 'pain au chocolat']","[1.0, 2.0, 1.0]",Completed
2024-01-08 11:15:00,Wed,18100.0,Hyoja 2-dong,"['angbutter', 'wiener']","[3.0, 1.0]",Completed
2024-01-08 11:26:00,Wed,26000.0,Hupyeong 1-dong,['angbutter'],[5.0],Completed
2024-01-08 12:42:00,Wed,22600.0,Soyang-dong,"['angbutter', 'plain bread', 'croissant', 'cacao deep']","[2.0, 1.0, 1.0, 1.0]",Completed
2024-01-08 12:47:00,Wed,30300.0,Shin Sa Udon,"['angbutter', 'croissant', 'caffe latte', 'tiramisu croissant']","[1.0, 1.0, 3.0, 1.0]",Completed
2024-01-08 13:08:00,Wed,21200.0,Hupyeong 3-dong,['angbutter'],[4.0],Completed
2024-01-08 13:15:00,Wed,41400.0,Hupyeong 3-dong,"['angbutter', 'croissant', 'tiramisu croissant', 'orange pound']","[3.0, 2.0, 2.0, 2.0]",Completed
2024-01-08 13:31:00,Wed,18300.0,Toegye-dong,"['angbutter', 'plain bread', 'pain au chocolat']","[1.0, 2.0, 1.0]",Completed
2024-01-08 15:19:00,Wed,27200.0,Dongnae-myeon,"['angbutter', 'wiener']","[4.0, 2.0]",Completed
2024-01-08 15:42:00,Wed,19800.0,Kyodong,"['angbutter', 'tiramisu croissant', 'milk tea']","[2.0, 1.0, 1.0]",Completed
2024-01-08 16:33:00,Wed,26900.0,Shin Sa Udon,"['angbutter', 'americano', 'orange pound']","[3.0, 1.0, 1.0]",Completed
2024-01-09 11:12:00,Thur,35700.0,Seoksa-dong,"['angbutter', 'tiramisu croissant', 'pandoro']","[4.0, 2.0, 1.0]",Completed
2024-01-09 11:39:00,Thur,28300.0,Hupyeong 2-dong,"['angbutter', 'plain bread', 'jam', 'croissant', 'pandoro', 'orange pound']","[2.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2024-01-09 12:09:00,Thur,17000.0,Hupyeong 2-dong,"['angbutter', 'plain bread']","[2.0, 2.0]",Completed
2024-01-09 12:27:00,Thur,28800.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'pain au chocolat', 'orange pound', 'wiener']","[1.0, 2.0, 1.0, 1.0, 2.0]",Completed
2024-01-09 12:34:00,Thur,18300.0,Hupyeong 3-dong,"['angbutter', 'plain bread', 'tiramisu croissant']","[1.0, 2.0, 1.0]",Completed
2024-01-09 13:44:00,Thur,21900.0,Hupyeong 3-dong,"['angbutter', 'americano', 'gateau chocolat', 'wiener']","[2.0, 1.0, 1.0, 1.0]",Completed
2024-01-09 13:59:00,Thur,19800.0,Jo-un-dong,"['angbutter', 'americano', 'tiramisu croissant', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-01-09 15:22:00,Thur,23300.0,Dongmyeon,"['angbutter', 'plain bread', 'pain au chocolat', 'orange pound', 'wiener']","[1.0, 1.0, 1.0, 1.0, 2.0]",Completed
2024-01-09 15:42:00,Thur,19600.0,Hyoja 3-dong,"['angbutter', 'plain bread', 'pandoro']","[2.0, 1.0, 1.0]",Completed
2024-01-09 15:59:00,Thur,17600.0,Soyang-dong,"['angbutter', 'plain bread', 'wiener']","[2.0, 1.0, 1.0]",Completed
2024-01-09 16:00:00,Thur,14800.0,Hyoja 2-dong,"['angbutter', 'plain bread', 'pandoro']","[1.0, 1.0, 1.0]",Completed
2024-01-09 17:00:00,Thur,14800.0,Hupyeong 1-dong,"['angbutter', 'croissant', 'pandoro']","[1.0, 1.0, 1.0]",Completed
2024-01-10 11:07:00,Fri,16300.0,Seoksa-dong,"['angbutter', 'tiramisu croissant', 'cacao deep']","[1.0, 1.0, 1.0]",Completed
2024-01-10 12:51:00,Fri,21800.0,Dongmyeon,"['angbutter', 'americano', 'cacao deep', 'wiener', 'vanilla latte']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2024-01-10 12:57:00,Fri,19600.0,Hupyeong 1-dong,"['angbutter', 'tiramisu croissant', 'pain au chocolat']","[2.0, 1.0, 1.0]",Completed
2024-01-10 13:42:00,Fri,20100.0,Hupyeong 3-dong,"['angbutter', 'cacao deep', 'milk tea']","[2.0, 1.0, 1.0]",Completed
2024-01-10 13:51:00,Fri,15800.0,Hupyeong 1-dong,"['angbutter', 'tiramisu croissant', 'vanilla latte']","[1.0, 1.0, 1.0]",Completed
2024-01-10 14:11:00,Fri,14300.0,Dongmyeon,"['angbutter', 'americano', 'pain au chocolat']","[1.0, 1.0, 1.0]",Completed
2024-01-10 14:48:00,Fri,19300.0,Gangnam-dong,"['angbutter', 'orange pound', 'wiener']","[1.0, 2.0, 1.0]",Completed
2024-01-10 15:10:00,Fri,19300.0,Kyodong,"['angbutter', 'plain bread', 'jam', 'americano', 'croissant']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2024-01-11 11:03:00,Sat,29000.0,Hyoja 2-dong,['tiramisu croissant'],[6.0],Completed
2024-01-11 13:03:00,Sat,20600.0,Hupyeong 3-dong,"['angbutter', 'tiramisu croissant']","[2.0, 2.0]",Completed
2024-01-11 13:11:00,Sat,15100.0,Soyang-dong,"['angbutter', 'tiramisu croissant', 'gateau chocolat']","[1.0, 1.0, 1.0]",Completed
2024-01-11 13:16:00,Sat,19600.0,Toegye-dong,"['angbutter', 'croissant', 'pain au chocolat']","[2.0, 1.0, 1.0]",Completed
2024-01-11 14:09:00,Sat,14800.0,Hyoja 2-dong,"['angbutter', 'americano']","[2.0, 1.0]",Completed
2024-01-11 14:19:00,Sat,18300.0,Hupyeong 3-dong,"['angbutter', 'croissant', 'pandoro']","[1.0, 2.0, 1.0]",Completed
2024-01-11 15:10:00,Sat,15800.0,Hupyeong 2-dong,"['angbutter', 'lemon ade', 'orange pound']","[1.0, 1.0, 1.0]",Completed
2024-01-11 15:42:00,Sat,15800.0,Soyang-dong,"['angbutter', 'pandoro']","[1.0, 2.0]",Completed
2024-01-12 11:03:00,Sun,17300.0,Hupyeong 2-dong,"['angbutter', 'cacao deep', 'wiener']","[2.0, 1.0, 1.0]",Completed
2024-01-12 11:03:00,Sun,21800.0,Hyoja 1-dong,"['angbutter', 'pain au chocolat', 'milk tea', 'wiener']","[1.0, 1.0, 2.0, 1.0]",Completed
2024-01-12 12:16:00,Sun,44100.0,Hupyeong 3-dong,"['plain bread', 'croissant', 'cacao deep', 'gateau chocolat', 'pandoro']","[2.0, 2.0, 4.0, 2.0, 1.0]",Completed
2024-01-12 12:19:00,Sun,45400.0,Jo-un-dong,"['angbutter', 'plain bread', 'jam']","[8.0, 1.0, 1.0]",Completed
2024-01-12 12:30:00,Sun,16000.0,Hyoja 3-dong,"['plain bread', 'jam', 'almond croissant', 'pandoro']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-01-12 12:42:00,Sun,18000.0,Hupyeong 3-dong,"['plain bread', 'croissant', 'pandoro', 'berry ade']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-01-12 13:23:00,Sun,18300.0,Seoksa-dong,"['angbutter', 'plain bread', 'croissant']","[1.0, 1.0, 2.0]",Completed
2024-01-12 14:11:00,Sun,14800.0,Soyang-dong,"['angbutter', 'plain bread', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed
2024-01-12 14:19:00,Sun,24400.0,Kyodong,"['angbutter', 'pain au chocolat', 'orange pound']","[3.0, 1.0, 1.0]",Completed
2024-01-12 14:31:00,Sun,14500.0,Dongmyeon,"['plain bread', 'jam', 'americano', 'pain au chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-01-12 16:05:00,Sun,14500.0,Hupyeong 1-dong,"['americano', 'orange pound']","[2.0, 1.0]",Completed
2024-01-12 16:23:00,Sun,19600.0,Hupyeong 1-dong,"['angbutter', 'americano']","[2.0, 2.0]",Completed
2024-01-12 16:30:00,Sun,17000.0,Hupyeong 1-dong,"['caffe latte', 'pain au chocolat', 'wiener']","[2.0, 1.0, 1.0]",Completed
2024-01-12 17:05:00,Sun,21300.0,Kyodong,"['angbutter', 'plain bread', 'jam', 'milk tea', 'cheese cake']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed
2024-01-13 11:52:00,Mon,20300.0,Hupyeong 2-dong,"['angbutter', 'tiramisu croissant', 'milk tea', 'vanilla latte']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-01-13 11:59:00,Mon,15300.0,Dongmyeon,"['angbutter', 'americano', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed
2024-01-13 12:23:00,Mon,19000.0,Toegye-dong,"['plain bread', 'pandoro']","[2.0, 2.0]",Completed
2024-01-13 13:49:00,Mon,19300.0,Hupyeong 3-dong,"['angbutter', 'croissant', 'vanilla latte', 'berry ade']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-01-13 15:44:00,Mon,15100.0,Dongmyeon,"['angbutter', 'croissant']","[2.0, 1.0]",Completed
2024-01-13 15:50:00,Mon,20500.0,Hyoja 3-dong,"['almond croissant', 'vanilla latte', 'berry ade']","[1.0, 1.0, 1.0]",Completed
2024-01-13 15:52:00,Mon,14800.0,Hupyeong 3-dong,"['angbutter', 'pain au chocolat', 'milk tea']","[1.0, 1.0, 1.0]",Completed
2024-01-13 16:55:00,Mon,14500.0,Soyang-dong,"['jam', 'croissant', 'cacao deep', 'pain au chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-01-15 11:04:00,Wed,20300.0,Shin Sa Udon,"['angbutter', 'plain bread', 'croissant', 'tiramisu croissant']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-01-15 11:08:00,Wed,17300.0,Jo-un-dong,"['angbutter', 'croissant', 'pandoro', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-01-15 11:24:00,Wed,15500.0,Hupyeong 3-dong,"['cacao deep', 'almond croissant', 'cheese cake']","[1.0, 1.0, 1.0]",Completed
2024-01-15 11:28:00,Wed,116500.0,Seoksa-dong,"['angbutter', 'tiramisu croissant', 'pain au chocolat', 'pandoro']","[10.0, 10.0, 2.0, 3.0]",Completed
2024-01-15 12:19:00,Wed,16000.0,Hupyeong 2-dong,"['plain bread', 'jam', 'cacao deep', 'cheese cake']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-01-15 13:01:00,Wed,18300.0,Soyang-dong,"['angbutter', 'plain bread', 'tiramisu croissant', 'pain au chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed
2024-01-15 13:16:00,Wed,15000.0,Toegye-dong,"['cacao deep', 'pain au chocolat', 'almond croissant']","[1.0, 1.0, 1.0]",Completed
