datetime,day of week,total,place,product_names,quantities_product,Order status,location
2023-12-26 12:18:00,Thur,26600.0,Seoksa-dong,"['angbutter', 'tiramisu croissant', 'milk tea', 'cheese cake']","[2.0, 1.0, 1.0, 1.0]",Completed,"(37.57041409792842, 126.98373318811421)"
2023-12-26 13:47:00,Thur,14500.0,Hupyeong 3-dong,"['croissant', 'tiramisu croissant']","[1.0, 2.0]",Completed,"(37.588566943325496, 126.96947984011327)"
2023-12-26 14:06:00,Thur,15600.0,Kyodong,"['angbutter', 'americano']","[2.0, 1.0]",Completed,"(37.55495268294745, 126.98949742463384)"
2023-12-26 15:18:00,Thur,15300.0,Toegye-dong,"['cacao deep', 'gateau chocolat', 'orange pound']","[1.0, 1.0, 1.0]",Completed,"(37.589200132884244, 126.96516138056286)"
2023-12-27 11:39:00,Fri,16300.0,Hyoja 3-dong,"['angbutter', 'plain bread', 'jam', 'tiramisu croissant']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.57305453015022, 126.98385321839967)"
2023-12-27 12:45:00,Fri,15800.0,Jo Dong-un,"['angbutter', 'tiramisu croissant', 'orange pound']","[1.0, 1.0, 1.0]",Completed,"(37.569253024245214, 126.98707435709956)"
2023-12-27 12:49:00,Fri,15000.0,Dongmyeon,"['croissant', 'pain au chocolat', 'wiener']","[1.0, 2.0, 1.0]",Completed,"(37.571309595201434, 126.98080383266918)"
2023-12-28 11:10:00,Sat,16100.0,Soyang-dong,"['angbutter', 'tiramisu croissant']","[2.0, 1.0]",Completed,"(37.5766501547756, 126.96958882705937)"
2023-12-28 11:48:00,Sat,14800.0,Hyoja 3-dong,"['angbutter', 'tiramisu croissant', 'pain au chocolat']","[1.0, 1.0, 1.0]",Completed,"(37.579166786980885, 126.97929531846886)"
2023-12-28 12:04:00,Sat,17000.0,Hupyeong 3-dong,"['plain bread', 'jam', 'cacao deep', 'orange pound']","[1.0, 2.0, 1.0, 1.0]",Completed,"(37.58585796023597, 126.96533972771346)"
2023-12-28 12:09:00,Sat,22300.0,Hupyeong 3-dong,"['angbutter', 'cacao deep', 'pandoro', 'wiener']","[1.0, 1.0, 2.0, 1.0]",Completed,"(37.58305669161751, 126.97434752895332)"
2023-12-28 12:35:00,Sat,20900.0,Hupyeong 1-dong,"['angbutter', 'tiramisu croissant']","[3.0, 1.0]",Completed,"(37.57877116503947, 126.9895036898158)"
2023-12-28 13:09:00,Sat,35600.0,Hupyeong 1-dong,['angbutter'],[7.0],Completed,"(37.58058652480283, 126.99544282131345)"
2023-12-28 13:12:00,Sat,18800.0,Hupyeong 2-dong,"['angbutter', 'americano', 'pain au chocolat', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.57198059065833, 126.9995527890089)"
2023-12-28 13:31:00,Sat,21500.0,Kyodong,"['croissant', 'caffe latte', 'tiramisu croissant']","[3.0, 1.0, 1.0]",Completed,"(37.558468216528794, 126.99939183815141)"
2023-12-28 13:47:00,Sat,18800.0,Dongmyeon,"['angbutter', 'plain bread', 'americano', 'tiramisu croissant']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.57393453071736, 126.96935030091159)"
2023-12-28 14:20:00,Sat,22000.0,Seoksa-dong,"['pandoro', 'cheese cake']","[2.0, 2.0]",Completed,"(37.56988179359482, 126.98140610608796)"
2023-12-28 14:51:00,Sat,17000.0,Toegye-dong,['croissant'],[4.0],Completed,"(37.58391266764684, 126.982012070345)"
2023-12-28 14:55:00,Sat,21500.0,Toegye-dong,"['plain bread', 'tiramisu croissant', 'pain au chocolat']","[2.0, 1.0, 2.0]",Completed,"(37.57421401916523, 126.97290722424583)"
2023-12-28 14:58:00,Sat,24300.0,Hupyeong 2-dong,"['angbutter', 'plain bread', 'almond croissant', 'cheese cake']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.57265819497071, 126.98874373993156)"
2023-12-28 15:52:00,Sat,19300.0,Hupyeong 3-dong,"['angbutter', 'croissant', 'cacao deep', 'wiener']","[1.0, 1.0, 1.0, 2.0]",Completed,"(37.57626458778397, 126.96446825098437)"
2023-12-28 16:18:00,Sat,58900.0,Dongmyeon,"['angbutter', 'plain bread', 'croissant', 'tiramisu croissant', 'cacao deep']","[3.0, 2.0, 4.0, 3.0, 2.0]",Completed,"(37.56717990440884, 126.96894898538179)"
2023-12-28 16:38:00,Sat,21100.0,Dongmyeon,"['angbutter', 'almond croissant', 'cheese cake']","[2.0, 1.0, 1.0]",Completed,"(37.557524230005775, 126.98022358936385)"
2023-12-29 11:16:00,Sun,14000.0,Jo Dong-un,"['angbutter', 'tiramisu croissant', 'pain au chocolat']","[1.0, 1.0, 1.0]",Completed,"(37.56045311074163, 126.99640845686895)"
2023-12-29 11:34:00,Sun,15300.0,Kyodong,"['angbutter', 'americano', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed,"(37.57344917999211, 126.985269510144)"
2023-12-29 12:11:00,Sun,15300.0,Dongmyeon,"['angbutter', 'cacao deep', 'orange pound']","[1.0, 1.0, 1.0]",Completed,"(37.55759579411211, 126.98152408370525)"
2023-12-29 12:24:00,Sun,23900.0,Hupyeong 1-dong,"['angbutter', 'plain bread']","[4.0, 1.0]",Completed,"(37.572430819886925, 126.98433155521886)"
2023-12-29 12:39:00,Sun,14800.0,Dongmyeon,"['angbutter', 'plain bread', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed,"(37.56541129066245, 126.97087634969405)"
2023-12-29 12:52:00,Sun,23800.0,Hyoja 3-dong,"['angbutter', 'plain bread', 'tiramisu croissant', 'cheese cake']","[2.0, 1.0, 1.0, 1.0]",Completed,"(37.57219667673417, 126.9915286636014)"
2023-12-29 13:03:00,Sun,19800.0,Hyoja 3-dong,"['plain bread', 'jam', 'gateau chocolat', 'orange pound', 'vanilla latte']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.56854088830815, 126.99008576569912)"
2023-12-29 13:34:00,Sun,14800.0,Hupyeong 3-dong,"['angbutter', 'pain au chocolat', 'pandoro']","[1.0, 1.0, 1.0]",Completed,"(37.58018344051745, 126.97701860317376)"
2023-12-29 13:43:00,Sun,15800.0,Hyoja 1-dong,"['angbutter', 'cacao deep', 'cheese cake']","[1.0, 1.0, 1.0]",Completed,"(37.57619947901522, 126.99256442137916)"
2023-12-29 14:26:00,Sun,14800.0,Dongmyeon,"['angbutter', 'pain au chocolat', 'vanilla latte']","[1.0, 1.0, 1.0]",Completed,"(37.575882654454304, 126.97969779040521)"
2023-12-29 14:32:00,Sun,15000.0,Hupyeong 3-dong,"['americano', 'tiramisu croissant', 'pandoro']","[1.0, 1.0, 1.0]",Completed,"(37.58098755471473, 126.96328864661687)"
2023-12-29 14:39:00,Sun,14000.0,Hupyeong 2-dong,"['plain bread', 'americano', 'caffe latte']","[1.0, 1.0, 1.0]",Completed,"(37.56929143670664, 126.98578898193227)"
2023-12-29 14:42:00,Sun,22800.0,Dongmyeon,"['angbutter', 'americano', 'cacao deep', 'pain au chocolat', 'vanilla latte']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.559952936912445, 126.97534164779503)"
2023-12-29 16:02:00,Sun,25500.0,Shin Sa Udon,"['plain bread', 'americano', 'almond croissant', 'orange pound', 'wiener']","[1.0, 1.0, 1.0, 1.0, 2.0]",Completed,"(37.577453720400015, 126.97106662050716)"
2023-12-30 11:27:00,Mon,19800.0,Dongmyeon,"['angbutter', 'americano', 'tiramisu croissant', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.55787970145351, 126.97865222616517)"
2023-12-30 11:44:00,Mon,15300.0,Seoksa-dong,"['angbutter', 'plain bread', 'jam', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.57756738748699, 126.98669766280601)"
2023-12-30 12:23:00,Mon,91300.0,Seoksa-dong,"['angbutter', 'tiramisu croissant', 'pain au chocolat', 'pandoro', 'wiener']","[6.0, 6.0, 6.0, 2.0, 1.0]",Completed,"(37.573170464030206, 126.9863211958785)"
2023-12-30 14:35:00,Mon,53900.0,Shin Sa Udon,"['angbutter', 'plain bread', 'croissant', 'almond croissant', 'orange pound']","[3.0, 1.0, 4.0, 2.0, 2.0]",Completed,"(37.57235074160216, 126.96078171610398)"
2023-12-30 15:12:00,Mon,16100.0,Hyoja 1-dong,"['angbutter', 'tiramisu croissant']","[2.0, 1.0]",Completed,"(37.56097685135412, 126.99035494228563)"
2023-12-30 15:22:00,Mon,26100.0,Toegye-dong,"['angbutter', 'milk tea', 'orange pound']","[2.0, 2.0, 1.0]",Completed,"(37.57659004070971, 126.98064896366576)"
2023-12-30 15:44:00,Mon,15800.0,Jo Dong-un,"['angbutter', 'wiener', 'merinque cookies']","[1.0, 2.0, 1.0]",Completed,"(37.56230389043757, 126.9842365622298)"
2024-01-02 11:22:00,Thur,15000.0,Seoksa-dong,"['plain bread', 'jam', 'croissant', 'pain au chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.569709460985315, 126.97188263546802)"
2024-01-02 11:23:00,Thur,20300.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'pandoro', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.565900767664566, 126.98010273588979)"
2024-01-02 11:33:00,Thur,42900.0,Toegye-dong,"['angbutter', 'croissant', 'almond croissant', 'pandoro', 'orange pound', 'merinque cookies']","[3.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.5823068168349, 126.97265572959931)"
2024-01-02 12:17:00,Thur,16500.0,Hupyeong 3-dong,"['plain bread', 'americano', 'caffe latte', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.58322244848964, 126.97284153087661)"
2024-01-02 12:27:00,Thur,14300.0,Hyoja 2-dong,"['angbutter', 'plain bread']","[2.0, 1.0]",Completed,"(37.57047371683598, 126.98860282291797)"
2024-01-02 12:33:00,Thur,14800.0,Hupyeong 1-dong,"['angbutter', 'plain bread', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed,"(37.57496329670486, 126.98894365241792)"
2024-01-02 12:50:00,Thur,29300.0,Hyoja 3-dong,"['angbutter', 'tiramisu croissant', 'milk tea', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.57830944228596, 126.99400689176737)"
2024-01-02 14:06:00,Thur,17600.0,Toegye-dong,"['angbutter', 'plain bread', 'jam']","[2.0, 1.0, 1.0]",Completed,"(37.5770632203824, 126.9680056245862)"
2024-01-02 14:16:00,Thur,16500.0,Hupyeong 2-dong,"['croissant', 'cacao deep', 'pain au chocolat']","[1.0, 1.0, 2.0]",Completed,"(37.58032072351526, 126.99739935931977)"
2024-01-02 15:40:00,Thur,46900.0,Shin Sa Udon,"['angbutter', 'tiramisu croissant']","[8.0, 1.0]",Completed,"(37.587873433306974, 126.96938638762151)"
2024-01-03 11:03:00,Fri,21600.0,Toegye-dong,"['angbutter', 'pandoro', 'vanilla latte']","[2.0, 1.0, 1.0]",Completed,"(37.56971762725008, 126.97227976119767)"
2024-01-03 11:14:00,Fri,15500.0,Soyang-dong,"['milk tea', 'pandoro', 'orange pound']","[1.0, 1.0, 1.0]",Completed,"(37.5872895887016, 126.96865791894618)"
2024-01-03 11:17:00,Fri,20300.0,Toegye-dong,"['angbutter', 'croissant', 'tiramisu croissant', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.570884953700165, 126.96598026441173)"
2024-01-03 11:59:00,Fri,16300.0,Hupyeong 3-dong,"['angbutter', 'almond croissant', 'wiener']","[1.0, 1.0, 2.0]",Completed,"(37.58439745124584, 126.96899478215076)"
2024-01-03 13:44:00,Fri,17300.0,Hupyeong 3-dong,"['angbutter', 'plain bread', 'tiramisu croissant', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.5786917050486, 126.96986231992335)"
2024-01-03 14:05:00,Fri,17000.0,Hupyeong 3-dong,"['plain bread', 'croissant', 'pandoro']","[1.0, 1.0, 1.0]",Completed,"(37.581101593991114, 126.96973593798886)"
2024-01-03 14:17:00,Fri,43100.0,Hyoja 1-dong,"['angbutter', 'tiramisu croissant', 'pandoro', 'orange pound']","[2.0, 4.0, 2.0, 1.0]",Completed,"(37.57926565298317, 126.98108706222942)"
2024-01-03 14:18:00,Fri,18000.0,Gangnam-dong,"['plain bread', 'croissant', 'orange pound']","[1.0, 2.0, 1.0]",Completed,"(37.48808369345129, 127.0356039344814)"
2024-01-03 15:41:00,Fri,16100.0,Hyoja 2-dong,"['angbutter', 'orange pound']","[2.0, 1.0]",Completed,"(37.575231803888016, 126.99175810562585)"
2024-01-03 16:06:00,Fri,17300.0,Jo Dong-un,"['plain bread', 'caffe latte', 'pain au chocolat', 'gateau chocolat']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.566587746154795, 126.98462146341667)"
2024-01-03 16:25:00,Fri,15100.0,Hyoja 2-dong,"['angbutter', 'gateau chocolat', 'orange pound']","[1.0, 1.0, 1.0]",Completed,"(37.56558233707636, 126.99929778422307)"
2024-01-03 17:23:00,Fri,20600.0,Hupyeong 2-dong,"['angbutter', 'orange pound']","[2.0, 2.0]",Completed,"(37.57343005784668, 126.98339942122006)"
2024-01-04 11:03:00,Sat,23800.0,Dongmyeon,"['angbutter', 'caffe latte', 'tiramisu croissant', 'pain au chocolat', 'lemon ade']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.574591201312074, 126.96867239025431)"
2024-01-04 11:10:00,Sat,14800.0,Hupyeong 3-dong,"['angbutter', 'americano', 'cacao deep']","[1.0, 1.0, 1.0]",Completed,"(37.574237867950686, 126.96032687687145)"
2024-01-04 12:51:00,Sat,24800.0,Dongnae-myeon,"['angbutter', 'plain bread', 'cheese cake', 'orange pound']","[2.0, 1.0, 1.0, 1.0]",Completed,"(37.577099730417274, 126.9694438823751)"
2024-01-04 14:36:00,Sat,15300.0,Hupyeong 1-dong,"['angbutter', 'americano', 'caffe latte']","[1.0, 1.0, 1.0]",Completed,"(37.576315553029076, 126.98995646875268)"
2024-01-04 14:52:00,Sat,17400.0,Toegye-dong,['angbutter'],[3.0],Completed,"(37.571094425534156, 126.97498469027165)"
2024-01-04 16:02:00,Sat,15100.0,Hupyeong 3-dong,"['angbutter', 'gateau chocolat', 'vanilla latte']","[1.0, 1.0, 1.0]",Completed,"(37.57115995475129, 126.96869677541221)"
2024-01-04 17:23:00,Sat,16500.0,Hupyeong 3-dong,"['orange pound', 'wiener']","[1.0, 4.0]",Completed,"(37.5738630265969, 126.97444072060259)"
2024-01-05 11:03:00,Sun,16800.0,Seoksa-dong,"['angbutter', 'milk tea', 'orange pound']","[1.0, 1.0, 1.0]",Completed,"(37.57417098832103, 126.97309626452488)"
2024-01-05 11:10:00,Sun,18600.0,Dongmyeon,"['angbutter', 'almond croissant', 'wiener']","[2.0, 1.0, 1.0]",Completed,"(37.564287200233785, 126.97551380024728)"
2024-01-05 11:13:00,Sun,26700.0,Hupyeong 1-dong,"['angbutter', 'jam', 'americano']","[4.0, 1.0, 1.0]",Completed,"(37.578218326680876, 126.99511964682517)"
2024-01-05 11:19:00,Sun,14300.0,Kyodong,"['angbutter', 'cacao deep', 'pain au chocolat']","[1.0, 1.0, 1.0]",Completed,"(37.56424203117081, 126.99833176495342)"
2024-01-05 11:23:00,Sun,18000.0,Kyodong,"['americano', 'tiramisu croissant', 'cheese cake', 'wiener']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.56803523496247, 126.99447451469693)"
2024-01-05 12:15:00,Sun,16400.0,Geunhwa-dong,['angbutter'],[3.0],Completed,"(37.57069364469678, 126.98078861538357)"
2024-01-05 12:37:00,Sun,14300.0,Dongmyeon,"['angbutter', 'plain bread', 'cacao deep']","[1.0, 1.0, 1.0]",Completed,"(37.56427443598854, 126.97311158882297)"
2024-01-05 13:49:00,Sun,20300.0,Toegye-dong,"['angbutter', 'croissant', 'tiramisu croissant', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.58680666163444, 126.97497941926189)"
2024-01-05 13:59:00,Sun,14500.0,Hupyeong 1-dong,"['croissant', 'cacao deep', 'wiener']","[1.0, 1.0, 2.0]",Completed,"(37.56851386210504, 126.99172754747553)"
2024-01-05 14:06:00,Sun,23800.0,Dongmyeon,"['angbutter', 'plain bread', 'tiramisu croissant', 'orange pound', 'vanilla latte']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.5612352709073, 126.96863282470913)"
2024-01-05 14:46:00,Sun,18300.0,Hupyeong 2-dong,"['angbutter', 'plain bread', 'croissant', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.57968040739465, 126.99872569493766)"
2024-01-05 14:54:00,Sun,14300.0,Kyodong,"['angbutter', 'plain bread', 'americano']","[1.0, 1.0, 1.0]",Completed,"(37.55493875757362, 126.98696509242305)"
2024-01-05 15:06:00,Sun,24400.0,Hupyeong 2-dong,"['angbutter', 'plain bread', 'milk tea']","[1.0, 1.0, 1.0]",Completed,"(37.58099270076627, 126.9989122004205)"
2024-01-05 16:54:00,Sun,15300.0,Hupyeong 3-dong,"['angbutter', 'americano', 'orange pound']","[1.0, 1.0, 1.0]",Completed,"(37.590078582401944, 126.96394836416071)"
2024-01-05 17:25:00,Sun,19600.0,Dongmyeon,"['angbutter', 'pain au chocolat', 'orange pound']","[2.0, 1.0, 1.0]",Completed,"(37.57016840357112, 126.9874118817368)"
2024-01-06 12:25:00,Mon,14800.0,Dongmyeon,"['angbutter', 'plain bread', 'caffe latte']","[1.0, 1.0, 1.0]",Completed,"(37.5628262994166, 126.96854443578495)"
2024-01-06 12:30:00,Mon,30800.0,Hupyeong 2-dong,"['angbutter', 'plain bread', 'croissant', 'tiramisu croissant', 'orange pound']","[1.0, 1.0, 2.0, 2.0, 1.0]",Completed,"(37.58462128763895, 127.00003186760424)"
2024-01-06 12:43:00,Mon,18300.0,Hupyeong 3-dong,"['angbutter', 'croissant', 'pain au chocolat', 'pandoro']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.57270383084424, 126.9702489299735)"
2024-01-06 12:50:00,Mon,17300.0,Dongmyeon,"['croissant', 'tiramisu croissant', 'gateau chocolat']","[2.0, 1.0, 1.0]",Completed,"(37.57565089308951, 126.96917026710295)"
2024-01-06 16:00:00,Mon,14300.0,Dongmyeon,"['angbutter', 'americano', 'pain au chocolat']","[1.0, 1.0, 1.0]",Completed,"(37.56051337545662, 126.97124782150645)"
2024-01-06 16:30:00,Mon,14000.0,Hupyeong 2-dong,"['jam', 'croissant', 'pain au chocolat']","[1.0, 2.0, 1.0]",Completed,"(37.582307515700336, 126.985334465762)"
2024-01-08 11:15:00,Wed,18100.0,Hyoja 2-dong,"['angbutter', 'wiener']","[3.0, 1.0]",Completed,"(37.56731267211726, 126.98538903895185)"
2024-01-08 11:26:00,Wed,26000.0,Hupyeong 1-dong,['angbutter'],[5.0],Completed,"(37.57016135475165, 127.00005638945936)"
2024-01-08 12:42:00,Wed,22600.0,Soyang-dong,"['angbutter', 'plain bread', 'croissant', 'cacao deep']","[2.0, 1.0, 1.0, 1.0]",Completed,"(37.57891917957147, 126.98103779691118)"
2024-01-08 12:47:00,Wed,30300.0,Shin Sa Udon,"['angbutter', 'croissant', 'caffe latte', 'tiramisu croissant']","[1.0, 1.0, 3.0, 1.0]",Completed,"(37.57364547837962, 126.96743356673741)"
2024-01-08 13:08:00,Wed,21200.0,Hupyeong 3-dong,['angbutter'],[4.0],Completed,"(37.58556127907985, 126.96105822067291)"
2024-01-08 13:15:00,Wed,41400.0,Hupyeong 3-dong,"['angbutter', 'croissant', 'tiramisu croissant', 'orange pound']","[3.0, 2.0, 2.0, 2.0]",Completed,"(37.58382478104656, 126.96514355832868)"
2024-01-08 13:31:00,Wed,18300.0,Toegye-dong,"['angbutter', 'plain bread', 'pain au chocolat']","[1.0, 2.0, 1.0]",Completed,"(37.57151656522295, 126.96680053526721)"
2024-01-08 15:19:00,Wed,27200.0,Dongnae-myeon,"['angbutter', 'wiener']","[4.0, 2.0]",Completed,"(37.5741593149087, 126.97548273410904)"
2024-01-08 15:42:00,Wed,19800.0,Kyodong,"['angbutter', 'tiramisu croissant', 'milk tea']","[2.0, 1.0, 1.0]",Completed,"(37.56667850189525, 126.98845839946091)"
2024-01-08 16:33:00,Wed,26900.0,Shin Sa Udon,"['angbutter', 'americano', 'orange pound']","[3.0, 1.0, 1.0]",Completed,"(37.584749224323815, 126.97098800412358)"
2024-01-09 11:12:00,Thur,35700.0,Seoksa-dong,"['angbutter', 'tiramisu croissant', 'pandoro']","[4.0, 2.0, 1.0]",Completed,"(37.57337641832786, 126.970335167331)"
2024-01-09 11:39:00,Thur,28300.0,Hupyeong 2-dong,"['angbutter', 'plain bread', 'jam', 'croissant', 'pandoro', 'orange pound']","[2.0, 1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.57081230347252, 126.99396591572642)"
2024-01-09 12:09:00,Thur,17000.0,Hupyeong 2-dong,"['angbutter', 'plain bread']","[2.0, 2.0]",Completed,"(37.56918513786334, 126.98837915260579)"
2024-01-09 12:27:00,Thur,28800.0,Dongmyeon,"['angbutter', 'tiramisu croissant', 'pain au chocolat', 'orange pound', 'wiener']","[1.0, 2.0, 1.0, 1.0, 2.0]",Completed,"(37.56029834315831, 126.97937361588649)"
2024-01-09 12:34:00,Thur,18300.0,Hupyeong 3-dong,"['angbutter', 'plain bread', 'tiramisu croissant']","[1.0, 2.0, 1.0]",Completed,"(37.58944883111517, 126.96391695590161)"
2024-01-09 13:44:00,Thur,21900.0,Hupyeong 3-dong,"['angbutter', 'americano', 'gateau chocolat', 'wiener']","[2.0, 1.0, 1.0, 1.0]",Completed,"(37.57314967030406, 126.96339891698248)"
2024-01-09 13:59:00,Thur,19800.0,Jo Dong-un,"['angbutter', 'americano', 'tiramisu croissant', 'orange pound']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.55907215217314, 126.98438286555499)"
2024-01-09 15:22:00,Thur,23300.0,Dongmyeon,"['angbutter', 'plain bread', 'pain au chocolat', 'orange pound', 'wiener']","[1.0, 1.0, 1.0, 1.0, 2.0]",Completed,"(37.561143726779164, 126.97413625618096)"
2024-01-09 15:42:00,Thur,19600.0,Hyoja 3-dong,"['angbutter', 'plain bread', 'pandoro']","[2.0, 1.0, 1.0]",Completed,"(37.560563335084986, 126.97668964318588)"
2024-01-09 15:59:00,Thur,17600.0,Soyang-dong,"['angbutter', 'plain bread', 'wiener']","[2.0, 1.0, 1.0]",Completed,"(37.58767260270617, 126.97155257746644)"
2024-01-09 16:00:00,Thur,14800.0,Hyoja 2-dong,"['angbutter', 'plain bread', 'pandoro']","[1.0, 1.0, 1.0]",Completed,"(37.571840474230484, 126.9840117984981)"
2024-01-09 17:00:00,Thur,14800.0,Hupyeong 1-dong,"['angbutter', 'croissant', 'pandoro']","[1.0, 1.0, 1.0]",Completed,"(37.580414650446095, 126.99587760130105)"
2024-01-10 11:07:00,Fri,16300.0,Seoksa-dong,"['angbutter', 'tiramisu croissant', 'cacao deep']","[1.0, 1.0, 1.0]",Completed,"(37.57642531362211, 126.97752008272774)"
2024-01-10 12:51:00,Fri,21800.0,Dongmyeon,"['angbutter', 'americano', 'cacao deep', 'wiener', 'vanilla latte']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.56362073033031, 126.98774629026603)"
2024-01-10 12:57:00,Fri,19600.0,Hupyeong 1-dong,"['angbutter', 'tiramisu croissant', 'pain au chocolat']","[2.0, 1.0, 1.0]",Completed,"(37.58185597019302, 126.99595992396173)"
2024-01-10 13:42:00,Fri,20100.0,Hupyeong 3-dong,"['angbutter', 'cacao deep', 'milk tea']","[2.0, 1.0, 1.0]",Completed,"(37.585759966418166, 126.95925243774325)"
2024-01-10 13:51:00,Fri,15800.0,Hupyeong 1-dong,"['angbutter', 'tiramisu croissant', 'vanilla latte']","[1.0, 1.0, 1.0]",Completed,"(37.57877283378881, 127.00165164388174)"
2024-01-10 14:11:00,Fri,14300.0,Dongmyeon,"['angbutter', 'americano', 'pain au chocolat']","[1.0, 1.0, 1.0]",Completed,"(37.568327753921295, 126.97518224160085)"
2024-01-10 14:48:00,Fri,19300.0,Gangnam-dong,"['angbutter', 'orange pound', 'wiener']","[1.0, 2.0, 1.0]",Completed,"(37.48785024198198, 127.0265351151912)"
2024-01-10 15:10:00,Fri,19300.0,Kyodong,"['angbutter', 'plain bread', 'jam', 'americano', 'croissant']","[1.0, 1.0, 1.0, 1.0, 1.0]",Completed,"(37.566387780747085, 127.00386325158449)"
2024-01-11 11:03:00,Sat,29000.0,Hyoja 2-dong,['tiramisu croissant'],[6.0],Completed,"(37.56131619283971, 126.9960001151159)"
2024-01-11 13:03:00,Sat,20600.0,Hupyeong 3-dong,"['angbutter', 'tiramisu croissant']","[2.0, 2.0]",Completed,"(37.58729804329172, 126.97338053110987)"
2024-01-11 13:11:00,Sat,15100.0,Soyang-dong,"['angbutter', 'tiramisu croissant', 'gateau chocolat']","[1.0, 1.0, 1.0]",Completed,"(37.573263670414654, 126.9742503262685)"
2024-01-11 13:16:00,Sat,19600.0,Toegye-dong,"['angbutter', 'croissant', 'pain au chocolat']","[2.0, 1.0, 1.0]",Completed,"(37.58689267646238, 126.97124837584083)"
2024-01-11 14:09:00,Sat,14800.0,Hyoja 2-dong,"['angbutter', 'americano']","[2.0, 1.0]",Completed,"(37.560658176276306, 126.99654514183275)"
2024-01-11 14:19:00,Sat,18300.0,Hupyeong 3-dong,"['angbutter', 'croissant', 'pandoro']","[1.0, 2.0, 1.0]",Completed,"(37.57966870842236, 126.97866715160802)"
2024-01-11 15:10:00,Sat,15800.0,Hupyeong 2-dong,"['angbutter', 'lemon ade', 'orange pound']","[1.0, 1.0, 1.0]",Completed,"(37.56764099991036, 126.98638754509082)"
2024-01-11 15:42:00,Sat,15800.0,Soyang-dong,"['angbutter', 'pandoro']","[1.0, 2.0]",Completed,"(37.58153791296551, 126.97108097537873)"
2024-01-12 11:03:00,Sun,17300.0,Hupyeong 2-dong,"['angbutter', 'cacao deep', 'wiener']","[2.0, 1.0, 1.0]",Completed,"(37.57615012957979, 126.99665083898368)"
2024-01-12 11:03:00,Sun,21800.0,Hyoja 1-dong,"['angbutter', 'pain au chocolat', 'milk tea', 'wiener']","[1.0, 1.0, 2.0, 1.0]",Completed,"(37.5776591501828, 126.98205689248488)"
2024-01-12 12:16:00,Sun,44100.0,Hupyeong 3-dong,"['plain bread', 'croissant', 'cacao deep', 'gateau chocolat', 'pandoro']","[2.0, 2.0, 4.0, 2.0, 1.0]",Completed,"(37.57878622597961, 126.97067962150548)"
2024-01-12 12:19:00,Sun,45400.0,Jo Dong-un,"['angbutter', 'plain bread', 'jam']","[8.0, 1.0, 1.0]",Completed,"(37.57184717578738, 126.9886624045848)"
2024-01-12 12:30:00,Sun,16000.0,Hyoja 3-dong,"['plain bread', 'jam', 'almond croissant', 'pandoro']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.57970369568415, 126.99156058465398)"
2024-01-12 12:42:00,Sun,18000.0,Hupyeong 3-dong,"['plain bread', 'croissant', 'pandoro', 'berry ade']","[1.0, 1.0, 1.0, 1.0]",Completed,"(37.59027637910105, 126.97338200964039)"
2024-01-12 13:23:00,Sun,18300.0,Seoksa-dong,"['angbutter', 'plain bread', 'croissant']","[1.0, 1.0, 2.0]",Completed,"(37.57778142150567, 126.98918010896989)"
2024-01-12 14:11:00,Sun,14800.0,Soyang-dong,"['angbutter', 'plain bread', 'tiramisu croissant']","[1.0, 1.0, 1.0]",Completed,"(37.5843106590366, 126.98127160156278)"
